year,county,cause,sex,age_code,N
107,528,10,1,18,1
107,528,10,2,17,1
107,528,10,2,19,2
107,528,13,1,15,1
107,528,13,1,16,2
107,528,13,1,18,3
107,528,13,1,19,2
107,528,13,1,20,2
107,528,13,1,21,3
107,528,13,1,22,3
107,528,13,1,23,2
107,528,13,2,16,1
107,528,13,2,18,2
107,528,13,2,19,3
107,528,13,2,20,3
107,528,13,2,21,1
107,528,13,2,22,1
107,528,13,2,23,2
107,528,14,1,14,1
107,528,15,1,14,1
107,528,19,2,15,1
107,528,19,2,16,2
107,528,19,2,18,3
107,528,19,2,19,1
107,528,20,2,22,1
107,528,21,2,16,1
107,528,21,2,19,1
107,528,22,2,14,1
107,528,22,2,15,1
107,528,22,2,16,1
107,528,22,2,17,1
107,528,22,2,18,1
107,528,23,1,19,1
107,528,26,1,20,1
107,528,26,1,23,1
107,528,26,2,18,1
107,528,27,1,17,1
107,528,27,2,17,1
107,528,27,2,22,1
107,528,29,2,18,1
107,528,32,1,21,1
107,528,33,1,13,1
107,528,33,1,18,1
107,528,33,1,23,2
107,528,33,1,26,1
107,528,33,2,17,1
107,529,1,1,13,1
107,529,1,1,17,1
107,529,1,1,18,1
107,529,1,2,25,1
107,529,3,1,10,1
107,529,3,1,18,1
107,529,4,1,16,1
107,529,4,1,20,1
107,529,4,2,26,1
107,529,5,1,18,1
107,529,5,2,23,1
107,529,5,2,24,1
107,529,5,2,25,1
107,529,7,1,13,1
107,529,7,1,14,1
107,529,7,1,18,1
107,529,7,1,21,2
107,529,7,1,22,1
107,529,7,2,21,2
107,529,7,2,22,1
107,529,8,1,16,1
107,529,8,1,19,2
107,529,8,1,23,1
107,529,8,2,20,3
107,529,8,2,21,2
107,529,8,2,22,1
107,529,8,2,24,1
107,529,10,1,15,1
107,529,10,1,16,1
107,529,10,1,18,1
107,529,10,1,19,1
107,529,10,1,22,1
107,529,10,1,24,1
107,529,10,2,22,1
107,529,10,2,23,1
107,529,13,1,16,1
107,529,13,1,18,1
107,529,13,1,19,2
107,529,13,1,20,1
107,529,13,1,21,3
107,529,13,1,22,1
107,529,13,1,23,1
107,529,13,1,25,1
107,529,13,2,18,1
107,529,13,2,19,1
107,529,13,2,22,1
107,529,13,2,23,1
107,529,14,1,22,1
107,529,18,2,21,1
107,529,19,2,13,1
107,529,19,2,17,1
107,529,19,2,20,1
107,529,19,2,22,1
107,529,23,1,22,2
107,529,26,1,18,1
107,529,26,1,19,1
107,529,26,1,20,1
107,529,27,1,19,1
107,529,27,2,20,1
107,529,31,1,20,1
107,529,31,1,21,1
107,529,32,1,23,1
107,529,32,2,17,1
107,529,33,1,21,1
107,529,33,2,20,1
107,529,33,2,24,1
107,530,3,1,18,1
107,530,6,1,24,1
107,530,7,2,23,1
107,530,8,1,17,1
107,530,8,1,19,1
107,530,8,1,23,1
107,530,13,1,19,1
107,530,13,1,22,1
107,530,13,1,23,2
107,530,23,1,24,1
107,530,31,1,18,1
107,530,31,1,22,1
107,530,31,2,23,1
107,530,33,1,23,1
107,531,1,1,12,1
107,531,1,1,14,2
107,531,1,1,15,2
107,531,1,1,16,4
107,531,1,1,17,4
107,531,1,1,18,6
107,531,1,1,19,3
107,531,1,1,21,1
107,531,1,1,22,2
107,531,1,2,17,1
107,531,1,2,23,1
107,531,3,1,15,1
107,531,3,1,17,2
107,531,3,1,19,1
107,531,3,2,19,1
107,531,4,1,13,1
107,531,4,1,14,2
107,531,4,1,16,3
107,531,4,1,19,1
107,531,4,1,20,2
107,531,4,1,21,1
107,531,4,1,23,1
107,531,5,1,15,1
107,531,5,1,18,1
107,531,5,1,19,1
107,531,5,1,20,1
107,531,5,1,21,2
107,531,5,1,23,1
107,531,5,2,14,1
107,531,5,2,16,1
107,531,5,2,18,1
107,531,5,2,19,1
107,531,5,2,21,1
107,531,5,2,22,1
107,531,5,2,23,1
107,531,5,2,25,1
107,531,6,1,20,1
107,531,7,1,14,2
107,531,7,1,15,2
107,531,7,1,16,2
107,531,7,1,17,3
107,531,7,1,18,4
107,531,7,1,19,3
107,531,7,1,20,2
107,531,7,1,21,6
107,531,7,1,22,4
107,531,7,1,23,2
107,531,7,1,24,2
107,531,7,2,14,1
107,531,7,2,15,1
107,531,7,2,16,4
107,531,7,2,17,2
107,531,7,2,18,2
107,531,7,2,19,5
107,531,7,2,20,3
107,531,7,2,21,2
107,531,7,2,22,4
107,531,7,2,23,2
107,531,7,2,24,2
107,531,8,1,15,4
107,531,8,1,16,8
107,531,8,1,17,6
107,531,8,1,18,6
107,531,8,1,19,10
107,531,8,1,20,4
107,531,8,1,21,5
107,531,8,1,22,4
107,531,8,1,23,1
107,531,8,1,24,1
107,531,8,2,16,1
107,531,8,2,17,1
107,531,8,2,18,1
107,531,8,2,19,4
107,531,8,2,20,2
107,531,8,2,21,4
107,531,8,2,22,8
107,531,8,2,23,1
107,531,8,2,24,1
107,531,9,1,18,1
107,531,9,1,19,3
107,531,9,2,18,1
107,531,9,2,20,1
107,531,10,1,13,1
107,531,10,1,15,1
107,531,10,1,17,3
107,531,10,1,18,2
107,531,10,1,19,2
107,531,10,1,21,1
107,531,10,1,22,1
107,531,10,1,23,2
107,531,10,2,15,1
107,531,10,2,16,1
107,531,10,2,18,3
107,531,10,2,20,4
107,531,10,2,21,1
107,531,10,2,23,2
107,531,11,1,19,1
107,531,13,1,14,1
107,531,13,1,16,3
107,531,13,1,17,4
107,531,13,1,18,9
107,531,13,1,19,7
107,531,13,1,20,8
107,531,13,1,21,4
107,531,13,1,22,5
107,531,13,1,23,7
107,531,13,1,24,2
107,531,13,2,13,1
107,531,13,2,14,1
107,531,13,2,15,3
107,531,13,2,16,4
107,531,13,2,17,6
107,531,13,2,18,6
107,531,13,2,19,1
107,531,13,2,20,5
107,531,13,2,21,1
107,531,13,2,22,1
107,531,13,2,23,4
107,531,15,1,15,1
107,531,15,2,22,1
107,531,17,1,17,1
107,531,17,1,20,2
107,531,17,2,12,1
107,531,17,2,17,1
107,531,17,2,22,1
107,531,17,2,25,1
107,531,18,1,20,1
107,531,18,1,23,1
107,531,18,1,24,1
107,531,18,2,12,1
107,531,19,2,13,2
107,531,19,2,15,3
107,531,19,2,16,1
107,531,19,2,17,2
107,531,19,2,18,6
107,531,19,2,19,6
107,531,19,2,20,1
107,531,19,2,21,2
107,531,19,2,22,2
107,531,19,2,24,1
107,531,20,2,18,3
107,531,20,2,20,1
107,531,20,2,21,1
107,531,21,2,14,1
107,531,21,2,16,2
107,531,22,2,14,1
107,531,22,2,15,2
107,531,22,2,16,3
107,531,22,2,17,1
107,531,22,2,18,1
107,531,22,2,19,1
107,531,22,2,20,1
107,531,22,2,22,2
107,531,23,1,17,1
107,531,23,1,19,3
107,531,23,1,21,1
107,531,23,1,23,4
107,531,23,1,24,2
107,531,25,1,18,1
107,531,25,1,19,2
107,531,25,1,21,1
107,531,25,2,17,1
107,531,25,2,18,1
107,531,26,1,16,2
107,531,26,1,19,4
107,531,26,1,21,2
107,531,26,1,22,1
107,531,26,1,25,1
107,531,26,2,19,1
107,531,26,2,21,2
107,531,26,2,22,1
107,531,27,1,11,1
107,531,27,1,15,1
107,531,27,1,18,2
107,531,27,1,23,1
107,531,27,2,17,2
107,531,27,2,19,1
107,531,29,1,15,1
107,531,29,1,20,1
107,531,29,2,20,1
107,531,31,1,20,1
107,531,31,1,22,1
107,531,31,2,21,1
107,531,32,1,9,1
107,531,32,1,15,1
107,531,32,1,18,3
107,531,32,1,19,1
107,531,32,1,20,1
107,531,32,1,21,2
107,531,32,1,23,1
107,531,32,2,12,1
107,531,33,1,14,2
107,531,33,1,17,2
107,531,33,1,18,5
107,531,33,1,19,2
107,531,33,1,20,1
107,531,33,1,21,3
107,531,33,1,22,2
107,531,33,1,23,2
107,531,33,1,24,1
107,531,33,2,16,1
107,531,33,2,17,2
107,531,33,2,18,2
107,531,33,2,19,2
107,531,33,2,20,4
107,531,33,2,21,3
107,531,33,2,23,1
107,531,33,2,24,1
107,532,1,1,17,1
107,532,1,1,18,2
107,532,1,1,20,1
107,532,1,1,23,1
107,532,1,2,19,1
107,532,1,2,22,1
107,532,1,2,23,1
107,532,3,1,15,1
107,532,3,1,16,2
107,532,3,1,17,1
107,532,3,1,19,1
107,532,3,2,14,1
107,532,4,1,18,1
107,532,4,1,19,1
107,532,5,1,14,1
107,532,5,1,16,1
107,532,5,1,18,1
107,532,5,1,21,1
107,532,5,1,22,2
107,532,5,1,23,3
107,532,5,1,24,1
107,532,5,2,16,2
107,532,5,2,19,2
107,532,5,2,21,1
107,532,5,2,22,1
107,532,6,2,23,1
107,532,7,1,16,2
107,532,7,1,17,1
107,532,7,1,18,7
107,532,7,1,19,6
107,532,7,1,21,3
107,532,7,1,22,4
107,532,7,1,23,2
107,532,7,2,12,1
107,532,7,2,14,1
107,532,7,2,15,2
107,532,7,2,16,1
107,532,7,2,17,2
107,532,7,2,18,1
107,532,7,2,19,2
107,532,7,2,21,5
107,532,7,2,22,5
107,532,7,2,23,4
107,532,7,2,24,1
107,532,8,1,15,3
107,532,8,1,16,2
107,532,8,1,17,3
107,532,8,1,18,7
107,532,8,1,19,1
107,532,8,1,20,5
107,532,8,1,21,7
107,532,8,1,22,4
107,532,8,1,23,2
107,532,8,1,24,1
107,532,8,2,16,2
107,532,8,2,17,2
107,532,8,2,18,1
107,532,8,2,20,4
107,532,8,2,21,6
107,532,8,2,22,4
107,532,8,2,23,1
107,532,8,2,24,1
107,532,8,2,25,1
107,532,9,1,23,2
107,532,9,2,19,3
107,532,9,2,20,2
107,532,10,1,14,1
107,532,10,1,17,2
107,532,10,1,19,2
107,532,10,1,21,2
107,532,10,2,17,3
107,532,10,2,19,1
107,532,10,2,21,2
107,532,10,2,22,1
107,532,13,1,13,1
107,532,13,1,17,4
107,532,13,1,18,5
107,532,13,1,19,12
107,532,13,1,20,7
107,532,13,1,21,8
107,532,13,1,22,8
107,532,13,1,23,5
107,532,13,1,24,4
107,532,13,2,14,1
107,532,13,2,16,2
107,532,13,2,18,4
107,532,13,2,19,2
107,532,13,2,20,2
107,532,13,2,21,6
107,532,13,2,22,2
107,532,13,2,23,3
107,532,13,2,25,1
107,532,14,1,19,1
107,532,16,2,8,1
107,532,17,1,16,1
107,532,17,2,15,1
107,532,18,1,20,1
107,532,18,1,24,1
107,532,18,2,21,1
107,532,19,2,14,2
107,532,19,2,15,5
107,532,19,2,16,3
107,532,19,2,17,3
107,532,19,2,18,4
107,532,19,2,19,4
107,532,19,2,20,2
107,532,19,2,22,1
107,532,19,2,23,3
107,532,20,2,16,2
107,532,20,2,21,1
107,532,20,2,24,1
107,532,21,2,22,1
107,532,22,2,13,1
107,532,22,2,17,3
107,532,22,2,18,2
107,532,22,2,19,1
107,532,22,2,20,1
107,532,22,2,21,1
107,532,23,1,17,2
107,532,23,1,19,1
107,532,23,1,20,1
107,532,23,1,21,2
107,532,25,1,20,1
107,532,25,1,22,2
107,532,25,2,22,2
107,532,26,1,19,2
107,532,26,1,20,1
107,532,26,1,23,2
107,532,26,1,24,2
107,532,26,2,20,1
107,532,26,2,23,2
107,532,26,2,24,2
107,532,27,1,18,1
107,532,27,1,20,1
107,532,31,1,18,1
107,532,31,1,21,1
107,532,31,1,22,1
107,532,31,1,24,1
107,532,32,1,16,1
107,532,32,1,18,2
107,532,32,1,19,1
107,532,32,1,24,1
107,532,32,2,14,1
107,532,32,2,16,2
107,532,32,2,19,1
107,532,32,2,20,1
107,532,33,1,17,1
107,532,33,1,18,2
107,532,33,1,19,2
107,532,33,1,20,1
107,532,33,1,21,1
107,532,33,1,25,1
107,532,33,2,14,1
107,532,33,2,17,1
107,532,33,2,19,3
107,532,33,2,20,1
107,532,33,2,21,2
107,532,33,2,22,1
107,532,33,2,23,3
107,532,33,2,24,1
107,532,33,2,25,1
107,533,1,1,14,2
107,533,1,1,15,2
107,533,1,1,16,5
107,533,1,1,17,1
107,533,1,1,18,4
107,533,1,1,19,1
107,533,1,1,21,1
107,533,1,1,22,1
107,533,1,1,24,1
107,533,1,2,20,1
107,533,3,1,19,1
107,533,3,1,20,1
107,533,3,2,14,1
107,533,3,2,19,1
107,533,3,2,23,1
107,533,4,1,15,2
107,533,4,1,17,4
107,533,4,1,18,3
107,533,4,2,17,1
107,533,4,2,22,1
107,533,5,1,17,1
107,533,5,1,18,2
107,533,5,1,20,2
107,533,5,1,23,1
107,533,5,1,24,1
107,533,5,2,18,3
107,533,5,2,20,1
107,533,5,2,22,3
107,533,7,1,15,1
107,533,7,1,16,1
107,533,7,1,17,1
107,533,7,1,18,3
107,533,7,1,19,2
107,533,7,1,20,2
107,533,7,1,21,8
107,533,7,1,22,2
107,533,7,1,23,1
107,533,7,1,24,2
107,533,7,2,13,1
107,533,7,2,18,2
107,533,7,2,20,1
107,533,7,2,21,1
107,533,7,2,22,1
107,533,7,2,23,7
107,533,7,2,24,2
107,533,8,1,12,1
107,533,8,1,15,2
107,533,8,1,16,6
107,533,8,1,17,1
107,533,8,1,18,4
107,533,8,1,19,6
107,533,8,1,20,5
107,533,8,1,21,4
107,533,8,1,22,1
107,533,8,1,23,4
107,533,8,1,24,1
107,533,8,2,17,1
107,533,8,2,18,1
107,533,8,2,19,3
107,533,8,2,20,2
107,533,8,2,21,2
107,533,8,2,22,3
107,533,8,2,24,1
107,533,9,2,17,2
107,533,9,2,19,1
107,533,9,2,21,2
107,533,10,1,13,1
107,533,10,1,15,1
107,533,10,1,18,1
107,533,10,1,19,3
107,533,10,1,22,1
107,533,10,1,25,1
107,533,10,2,17,2
107,533,10,2,22,2
107,533,10,2,24,1
107,533,12,1,17,1
107,533,13,1,14,1
107,533,13,1,15,1
107,533,13,1,17,5
107,533,13,1,18,6
107,533,13,1,19,9
107,533,13,1,20,7
107,533,13,1,21,3
107,533,13,1,22,7
107,533,13,1,23,2
107,533,13,1,24,1
107,533,13,1,25,1
107,533,13,2,15,1
107,533,13,2,16,1
107,533,13,2,17,1
107,533,13,2,18,3
107,533,13,2,19,4
107,533,13,2,20,4
107,533,13,2,21,5
107,533,13,2,22,5
107,533,13,2,23,5
107,533,13,2,24,1
107,533,17,1,18,1
107,533,17,1,19,1
107,533,19,2,15,1
107,533,19,2,16,2
107,533,19,2,17,7
107,533,19,2,18,1
107,533,19,2,19,2
107,533,19,2,20,2
107,533,19,2,21,1
107,533,19,2,22,2
107,533,19,2,23,1
107,533,20,2,15,1
107,533,20,2,17,1
107,533,20,2,21,1
107,533,21,2,18,1
107,533,22,2,20,1
107,533,22,2,23,1
107,533,23,1,19,2
107,533,23,1,20,2
107,533,23,1,22,2
107,533,23,1,23,1
107,533,23,1,24,1
107,533,25,1,17,1
107,533,25,1,18,1
107,533,25,1,20,2
107,533,25,2,21,1
107,533,26,1,19,1
107,533,26,1,20,1
107,533,26,1,22,3
107,533,26,2,22,1
107,533,27,1,10,1
107,533,27,1,17,1
107,533,27,1,18,1
107,533,27,1,22,1
107,533,27,2,15,1
107,533,27,2,19,1
107,533,28,1,18,1
107,533,28,2,22,1
107,533,29,1,23,1
107,533,29,2,22,1
107,533,31,1,11,1
107,533,31,1,17,2
107,533,31,1,18,1
107,533,31,1,19,1
107,533,31,1,23,1
107,533,31,2,15,1
107,533,31,2,19,1
107,533,31,2,21,1
107,533,32,1,18,1
107,533,32,1,22,1
107,533,32,2,15,1
107,533,32,2,17,1
107,533,32,2,19,1
107,533,32,2,24,1
107,533,33,1,18,1
107,533,33,1,20,2
107,533,33,1,21,2
107,533,33,1,22,1
107,533,33,2,14,2
107,533,33,2,16,1
107,533,33,2,18,2
107,533,33,2,19,2
107,533,33,2,20,1
107,533,33,2,21,2
107,533,33,2,22,1
107,534,1,1,15,1
107,534,1,1,17,2
107,534,1,1,18,2
107,534,1,1,20,1
107,534,1,1,21,1
107,534,1,2,19,1
107,534,3,1,18,1
107,534,3,2,14,1
107,534,3,2,17,1
107,534,4,1,18,2
107,534,4,1,19,2
107,534,4,1,20,1
107,534,5,1,20,2
107,534,5,1,22,1
107,534,5,1,23,1
107,534,5,2,21,1
107,534,7,1,15,1
107,534,7,1,16,1
107,534,7,1,18,2
107,534,7,1,19,2
107,534,7,1,21,4
107,534,7,1,22,5
107,534,7,1,23,1
107,534,7,2,16,1
107,534,7,2,18,3
107,534,7,2,19,1
107,534,7,2,21,1
107,534,7,2,22,2
107,534,7,2,23,2
107,534,7,2,25,1
107,534,7,2,26,1
107,534,8,1,16,2
107,534,8,1,18,3
107,534,8,1,21,4
107,534,8,1,22,4
107,534,8,1,23,3
107,534,8,1,25,1
107,534,8,2,15,1
107,534,8,2,17,1
107,534,8,2,18,1
107,534,8,2,19,1
107,534,8,2,20,1
107,534,8,2,21,2
107,534,8,2,22,1
107,534,8,2,23,1
107,534,9,2,20,1
107,534,9,2,22,1
107,534,10,1,17,1
107,534,10,1,19,1
107,534,10,1,23,1
107,534,10,2,20,2
107,534,10,2,22,1
107,534,10,2,23,2
107,534,12,1,19,1
107,534,12,1,22,1
107,534,13,1,16,1
107,534,13,1,17,2
107,534,13,1,18,5
107,534,13,1,20,5
107,534,13,1,21,4
107,534,13,1,22,4
107,534,13,1,23,3
107,534,13,1,24,2
107,534,13,2,17,1
107,534,13,2,18,1
107,534,13,2,19,2
107,534,13,2,20,2
107,534,13,2,21,1
107,534,13,2,22,3
107,534,13,2,23,7
107,534,17,1,22,1
107,534,18,1,20,1
107,534,19,2,13,1
107,534,19,2,14,1
107,534,19,2,16,3
107,534,19,2,17,3
107,534,19,2,18,3
107,534,19,2,19,1
107,534,19,2,20,3
107,534,19,2,21,1
107,534,19,2,22,2
107,534,20,2,14,1
107,534,21,2,18,1
107,534,22,2,20,1
107,534,23,1,17,1
107,534,23,1,18,1
107,534,23,1,19,1
107,534,23,1,21,2
107,534,23,1,22,2
107,534,23,1,23,1
107,534,23,1,24,3
107,534,25,1,21,1
107,534,26,1,21,3
107,534,26,1,22,3
107,534,26,1,23,1
107,534,26,2,20,1
107,534,26,2,22,1
107,534,26,2,23,1
107,534,27,1,21,2
107,534,27,2,16,1
107,534,27,2,22,1
107,534,29,1,21,1
107,534,29,2,20,1
107,534,32,1,24,1
107,534,32,2,21,1
107,534,33,1,18,1
107,534,33,1,19,2
107,534,33,1,21,2
107,534,33,1,23,1
107,534,33,1,24,1
107,534,33,2,21,2
107,535,1,1,14,1
107,535,1,1,16,1
107,535,1,1,17,3
107,535,1,1,18,3
107,535,1,1,21,1
107,535,1,2,12,1
107,535,1,2,20,1
107,535,2,2,15,1
107,535,2,2,23,1
107,535,3,1,15,1
107,535,3,1,17,2
107,535,3,1,19,2
107,535,3,1,20,1
107,535,3,2,19,1
107,535,4,1,14,1
107,535,4,1,17,2
107,535,4,1,18,1
107,535,4,1,19,3
107,535,5,1,21,1
107,535,5,1,23,1
107,535,5,1,24,1
107,535,5,1,26,1
107,535,5,2,18,1
107,535,5,2,19,2
107,535,5,2,21,1
107,535,5,2,25,1
107,535,6,2,15,1
107,535,7,1,14,1
107,535,7,1,15,2
107,535,7,1,17,2
107,535,7,1,18,6
107,535,7,1,19,2
107,535,7,1,20,2
107,535,7,1,21,4
107,535,7,1,22,1
107,535,7,1,23,6
107,535,7,1,24,3
107,535,7,1,25,1
107,535,7,2,17,1
107,535,7,2,18,1
107,535,7,2,19,2
107,535,7,2,20,4
107,535,7,2,21,5
107,535,7,2,22,4
107,535,7,2,23,4
107,535,7,2,24,1
107,535,8,1,13,1
107,535,8,1,17,3
107,535,8,1,18,7
107,535,8,1,19,2
107,535,8,1,20,2
107,535,8,1,21,3
107,535,8,1,22,2
107,535,8,1,23,1
107,535,8,1,24,1
107,535,8,2,14,1
107,535,8,2,16,1
107,535,8,2,17,2
107,535,8,2,18,2
107,535,8,2,19,1
107,535,8,2,20,2
107,535,8,2,21,2
107,535,8,2,22,4
107,535,8,2,23,2
107,535,9,1,19,1
107,535,9,1,22,1
107,535,9,1,23,1
107,535,9,1,24,1
107,535,9,2,18,1
107,535,9,2,22,1
107,535,10,1,15,1
107,535,10,1,17,1
107,535,10,1,18,1
107,535,10,1,19,2
107,535,10,1,20,1
107,535,10,1,21,1
107,535,10,1,22,1
107,535,10,1,23,2
107,535,10,1,24,1
107,535,10,2,17,1
107,535,10,2,18,1
107,535,10,2,19,1
107,535,10,2,21,2
107,535,10,2,22,1
107,535,10,2,23,3
107,535,10,2,24,1
107,535,13,1,15,1
107,535,13,1,16,1
107,535,13,1,17,5
107,535,13,1,18,2
107,535,13,1,19,4
107,535,13,1,20,5
107,535,13,1,21,5
107,535,13,1,22,5
107,535,13,1,23,4
107,535,13,1,24,1
107,535,13,2,14,1
107,535,13,2,15,1
107,535,13,2,17,3
107,535,13,2,18,2
107,535,13,2,19,2
107,535,13,2,20,3
107,535,13,2,21,4
107,535,13,2,22,4
107,535,13,2,23,1
107,535,16,2,22,1
107,535,17,2,22,1
107,535,18,2,20,1
107,535,19,2,10,1
107,535,19,2,14,3
107,535,19,2,15,1
107,535,19,2,16,2
107,535,19,2,17,1
107,535,19,2,18,1
107,535,19,2,19,2
107,535,19,2,20,2
107,535,19,2,21,2
107,535,19,2,22,3
107,535,19,2,24,1
107,535,20,2,16,1
107,535,20,2,17,1
107,535,20,2,22,1
107,535,21,2,15,1
107,535,21,2,17,1
107,535,21,2,18,2
107,535,22,2,12,1
107,535,22,2,14,1
107,535,22,2,15,1
107,535,22,2,16,1
107,535,22,2,19,1
107,535,22,2,23,1
107,535,23,1,18,2
107,535,23,1,21,3
107,535,23,1,22,3
107,535,23,1,23,4
107,535,23,1,24,2
107,535,23,1,25,1
107,535,24,1,15,1
107,535,25,2,22,1
107,535,26,1,18,1
107,535,26,1,21,1
107,535,26,1,22,1
107,535,26,1,23,1
107,535,26,2,18,2
107,535,26,2,20,1
107,535,26,2,21,2
107,535,26,2,22,1
107,535,26,2,24,1
107,535,27,1,5,1
107,535,27,1,8,1
107,535,27,1,19,1
107,535,31,1,10,1
107,535,31,1,18,2
107,535,31,1,19,1
107,535,31,1,20,2
107,535,31,1,23,1
107,535,31,2,17,1
107,535,31,2,22,1
107,535,31,2,23,1
107,535,31,2,24,1
107,535,32,1,20,1
107,535,32,2,20,1
107,535,32,2,22,1
107,535,32,2,24,1
107,535,33,1,14,1
107,535,33,1,15,2
107,535,33,1,16,2
107,535,33,1,17,2
107,535,33,1,19,1
107,535,33,1,20,2
107,535,33,1,22,1
107,535,33,1,24,1
107,535,33,2,13,1
107,535,33,2,15,1
107,535,33,2,16,1
107,535,33,2,18,1
107,535,33,2,19,2
107,535,33,2,20,1
107,535,33,2,22,2
107,535,33,2,23,1
107,535,33,2,24,1
107,537,1,1,14,1
107,537,1,1,15,1
107,537,1,1,16,4
107,537,1,1,17,6
107,537,1,1,18,7
107,537,1,1,19,1
107,537,1,1,20,2
107,537,1,1,22,1
107,537,1,1,24,1
107,537,1,2,22,1
107,537,1,2,23,1
107,537,2,1,18,1
107,537,3,1,15,2
107,537,3,1,17,2
107,537,3,1,18,1
107,537,3,1,19,1
107,537,3,2,17,1
107,537,4,1,15,2
107,537,4,1,16,4
107,537,4,1,17,5
107,537,4,1,18,4
107,537,4,1,19,3
107,537,5,1,16,1
107,537,5,1,17,1
107,537,5,1,18,1
107,537,5,1,19,1
107,537,5,1,21,1
107,537,5,1,24,1
107,537,5,1,25,1
107,537,5,2,17,1
107,537,5,2,19,1
107,537,5,2,21,1
107,537,5,2,23,1
107,537,7,1,13,2
107,537,7,1,18,4
107,537,7,1,19,4
107,537,7,1,20,4
107,537,7,1,21,3
107,537,7,1,22,1
107,537,7,1,23,1
107,537,7,2,16,1
107,537,7,2,17,2
107,537,7,2,19,1
107,537,7,2,20,1
107,537,7,2,21,2
107,537,7,2,22,3
107,537,7,2,24,1
107,537,7,2,25,1
107,537,8,1,13,4
107,537,8,1,14,2
107,537,8,1,15,2
107,537,8,1,16,4
107,537,8,1,17,9
107,537,8,1,18,15
107,537,8,1,19,11
107,537,8,1,20,5
107,537,8,1,21,1
107,537,8,1,22,2
107,537,8,1,23,1
107,537,8,1,24,2
107,537,8,2,13,1
107,537,8,2,15,1
107,537,8,2,18,3
107,537,8,2,19,3
107,537,8,2,21,10
107,537,8,2,22,2
107,537,8,2,23,3
107,537,8,2,24,1
107,537,9,1,16,1
107,537,9,2,20,1
107,537,10,1,12,1
107,537,10,1,15,1
107,537,10,1,16,1
107,537,10,1,17,1
107,537,10,1,18,4
107,537,10,1,19,3
107,537,10,1,20,2
107,537,10,1,21,2
107,537,10,1,24,1
107,537,10,2,17,1
107,537,10,2,18,1
107,537,10,2,19,1
107,537,10,2,20,1
107,537,10,2,21,1
107,537,12,1,15,1
107,537,12,1,19,1
107,537,13,1,13,1
107,537,13,1,16,3
107,537,13,1,17,3
107,537,13,1,18,4
107,537,13,1,19,4
107,537,13,1,20,6
107,537,13,1,21,6
107,537,13,1,22,6
107,537,13,1,23,3
107,537,13,1,24,1
107,537,13,2,16,3
107,537,13,2,17,1
107,537,13,2,18,3
107,537,13,2,19,2
107,537,13,2,21,3
107,537,13,2,22,2
107,537,13,2,23,2
107,537,13,2,25,1
107,537,13,2,26,1
107,537,14,1,19,1
107,537,14,2,17,1
107,537,14,2,20,1
107,537,16,2,17,1
107,537,17,1,17,1
107,537,17,1,19,1
107,537,17,2,15,1
107,537,17,2,17,1
107,537,17,2,20,1
107,537,17,2,23,1
107,537,18,1,18,1
107,537,18,2,17,1
107,537,18,2,19,1
107,537,18,2,22,1
107,537,19,2,14,1
107,537,19,2,15,2
107,537,19,2,16,4
107,537,19,2,17,4
107,537,19,2,18,5
107,537,19,2,19,2
107,537,19,2,21,2
107,537,20,2,15,1
107,537,20,2,19,1
107,537,20,2,24,1
107,537,21,2,19,1
107,537,22,2,15,2
107,537,22,2,16,1
107,537,22,2,17,1
107,537,22,2,23,1
107,537,23,1,20,2
107,537,23,1,21,1
107,537,23,1,22,4
107,537,23,1,23,2
107,537,23,1,24,1
107,537,25,1,18,1
107,537,25,2,17,1
107,537,25,2,22,3
107,537,25,2,24,2
107,537,25,2,25,1
107,537,26,1,16,1
107,537,26,1,20,1
107,537,26,1,21,2
107,537,26,1,22,1
107,537,26,2,17,1
107,537,26,2,21,1
107,537,26,2,22,2
107,537,27,1,6,1
107,537,27,1,12,1
107,537,27,1,17,1
107,537,27,1,18,2
107,537,27,1,19,1
107,537,27,1,22,1
107,537,27,2,22,1
107,537,31,1,16,1
107,537,31,1,18,1
107,537,31,1,19,1
107,537,31,1,20,1
107,537,31,2,21,1
107,537,31,2,22,1
107,537,32,1,17,1
107,537,32,1,18,1
107,537,32,1,19,1
107,537,32,1,20,1
107,537,32,2,14,1
107,537,32,2,18,1
107,537,32,2,22,1
107,537,33,1,11,1
107,537,33,1,12,1
107,537,33,1,15,1
107,537,33,1,18,2
107,537,33,1,19,2
107,537,33,1,22,2
107,537,33,1,23,2
107,537,33,2,13,1
107,537,33,2,16,1
107,537,33,2,17,2
107,537,33,2,18,3
107,537,33,2,19,1
107,537,33,2,20,2
107,537,33,2,21,3
107,537,33,2,22,2
107,537,33,2,23,2
107,537,33,2,24,2
107,538,1,1,15,1
107,538,1,1,17,2
107,538,1,1,18,1
107,538,2,2,21,1
107,538,3,1,15,1
107,538,3,1,18,1
107,538,4,1,19,2
107,538,5,1,15,1
107,538,5,1,20,1
107,538,5,2,16,1
107,538,7,1,15,1
107,538,7,1,17,2
107,538,7,1,18,1
107,538,7,1,19,1
107,538,7,1,20,2
107,538,7,1,21,1
107,538,7,1,22,2
107,538,7,1,23,2
107,538,7,2,14,1
107,538,7,2,16,1
107,538,7,2,17,1
107,538,7,2,18,2
107,538,7,2,19,1
107,538,7,2,20,3
107,538,7,2,22,1
107,538,7,2,23,2
107,538,8,1,13,1
107,538,8,1,16,4
